store_id,store_grade,store_name,member_id ,member_name,order_count,score,phone,store_qq,store_email,area_info,store_address,page
310747,2211,黄石天天鲜花,39504,17771055319,1263,5,17771055319、17771055319,,3297150874@qq.com,湖北省黄石市黄石港区,武汉路193号黄石摩尔城,121
374401,2211,点点花艺,104293,18992639809,944,5,18992639809、13891629809,894224216,,陕西省汉中市汉台区,劳动路中心医院北门东侧100米,121
419839,2211,大连伊莉亚鲜花,162315,Seven6089,1227,5,15712393775、13889550163,584935203,584935203@qq.com,辽宁省大连市甘井子区,辽宁省大连市甘井子区泉水A1区33号楼3单元6层2号,121
302260,2211,爱花居白山市浑江大街店,26406,白山百分百鲜花,1154,5,13596705666,,785016681@qq.com,吉林省白山市浑江区,东风桥公共汽车公司一楼门市爱花居百花缘鲜花QQ:3242983967,121
413661,2211,联爱花店,143942,13564956375,1217,5,13564956375、18221191015,384599848,,上海市虹口区,上海市虹口区岳州路319弄1号-2号虹领公寓,121
439015,2211,心悦花店,194039,AI心悦花店,1257,5,13326961810、13326912560,2694719861,2694719861@qq.com,广东省中山市东凤镇,东凤镇富华路12号,121
209385,2211,慈溪阳光花艺,21555,慈溪阳光花艺,1169,5,13777991595,593658498,593658498@qq.com,浙江宁波慈溪市,新江路西门菜场对面,121
309536,2221,十堰茗扬花坊,37834,十堰茗扬花坊,429,5,18986883009、18986883009,82309228,82309228@qq.com,湖北省十堰市张湾区,东岳路53号（小天府酒店正对面）,121
465861,2211,爱花居泉州沙丘批发,231634,阿娅223322,1263,5,15260808080,1092119758,,福建省泉州市鲤城区,南俊路143号,122
418917,2211,花香鸟语鲜花店,159853,花香鸟语鲜花店,1206,5,13199863157、13579933709,2557575261,2982187293@qq.com,新疆乌鲁木齐市天山区,乌鲁木齐市解放北路363,122
235295,2221,海南海口维维花艺坊,21816,海南海口维维花艺坊,59,5,15008098821,2296389848,2296389848@qq.com,海南省海口市龙华区,龙昆南路60号和信广场,122
303320,2211,长沙The one the only花艺工作室,27610,贴近的声音,1103,5,15111426207、18900711507,845131067,845131067@qq.com,湖南省长沙市雨花区,长沙市雨花区曙光社区妹子山小区新8栋曙光社区妹子山小区-新8栋103,122
199992,2211,襄阳缤纷花艺,20641,侯丽华,1248,5,18972222629、18371066766,634470838,634470838@qq.com,湖北省襄樊市樊城区,襄阳市建华路3号,122
232562,2211,临汾金大地鲜花店,11564,金大地鲜花批发中心,1238,5,13653437116,707016928,707016928@QQ.com,山西省临汾市尧都区,迎春南街蒙古人KTV对面，煤化巷68号,122
438972,2211,苗苗鲜花店,193957,e家花坊彭杰,1288,5,13811247392、15910654875,1787366436,564988751@qq.com,北京市朝阳区,白家庄东里12号楼北侧,122
249330,2211,杭州滨江淇淇花店,22131,杭州滨江淇淇花店,1087,5,18968010577,2429393219,2429393219@qq.com,浙江省杭州市滨江区,长河路1402号,122
302651,2211,林娜艺术花屋,26857,林娜艺术花屋,1164,5,18647490051、13150808999,232171944,232171944@qq.com,内蒙古乌兰察布市集宁区,乌兰察布市集宁区林娜花屋,122
304646,2211,爱花居义乌市义东路店,29141,春燕花艺坊,1105,5,13575966878、15857942532,24276171,24276171@qq.com,浙江省金华市义乌市,义乌市稠城街道化工路182号义东路76号,122
417172,2211,南国花乡（东坑店）,151153,唐浪舟,1250,5,13450058983、13450058983,3246003346,3246003346@qq.com,广东省东莞市东坑镇,东莞市东坑镇东裕广场一楼122,123
225242,2211,江苏扬中市百合花卉,20155,鄂秀兰,1217,5,13645289797,530726768,530726768@qq.com,江苏省镇江市扬中市,三茅镇金谷商城1号,123
380795,2211,多彩鲜花蛋糕,110910,多彩鲜花蛋糕,1193,5,13186299060,393093734,393093734@qq.com,陕西省安康市汉滨区,陕西省安康市汉滨区东大街57号,123
311158,2211,巧巧鲜花精品,38262,肖巧鲜花,1228,5,18229742717、15116492568,3527805779,3527805779@qq.com,湖南省长沙市岳麓区,长沙市岳麓区望城坡商贸城社区三里垅小区,123
308956,2211,丽人花艺,29727,丽人花艺,1281,5,18600048956,390067797,390067797@qq.com,北京市西城区,北京市西城区南滨河路27号院7贵都国际中心超市发鲜花绿植,123
197916,2211,山西省晋城聚缘花艺,18707,小帅聚缘花艺,1254,5,15135653164,644054338,644054338@qq.com,山西省晋城市城区,建设北路1011号（建东巷正对面）,123
418031,2211,花念,156730,Huanian,1130,5,13515878712,410930015,410930015@qq.com,浙江省温州市瑞安市,瑞安周边都能配送,123
437101,2211,东莞市大岭山三十花店,189536,东莞市大岭山三十花店,1185,5,18929179869,469253508,469253508@qq.com,广东省东莞市大岭山镇,教育路72号商铺,123
422329,2211,长沙县花尚花艺,169283,长沙县花尚花艺,546,5,17673600622,546833020,546833020@qq.com,湖南省长沙市长沙县,三一路星沙三区69栋77号,123
332921,2211,艺雅鲜花,62462,花儿美丽鲜花,1287,5,13612090881、13512208616,740319275,363317397@qq.com,天津市北辰区,龙武道13号,123
238257,2211,湖北荆门鲜花蛋糕速递,21958,湖北荆门北国花苑,935,5,13677237313,1017921941,1017921941@qq.com,湖北省荆门市东宝区,石化白庙路开心购物广场 下走30米,124
304402,2211,无锡玫瑰伴你店,28846,玫瑰伴你,1037,5,13584180918,505166687,772631163@qq.com,江苏省无锡市梁溪区,红星路512号,124
444314,2211,花甜甜工作室,204500,花甜甜工作室,1164,5,13799402759、17338789389,306363756,306363756@qq.com,福建省厦门市湖里区,厦门市湖里区林后北里130-138翠湖庄园翠湖庄园14号店面2630,124
254369,2211,轻车花卉,11684,轻车花店,1233,5,18322367323、18322367323,2638809208,1596935399@qq.com,天津市河东区,靖江路浩海小区1号楼底商,124
295621,2211,爱花居周口市川汇区店,14606,河南周口香瑞花艺,1070,5,13460041007、18712226939,826996066,826996066@qq.com,河南省周口市川汇区,八一路与人民路往西100米路北(质监局门口),124
211487,2211,东阳市知音鲜花,20741,知音鲜花,1226,5,13777522501,148238131,148238131@qq.com,浙江省金华市东阳市,中山路143号,124
228766,2211,涵香花艺,21833,涵香花艺,1074,5,18530039979、13303824676,,q977536507@qq.com,河南省郑州市新郑市,航空港区大寨路沃金大酒店西100米富鑫公寓9号楼,124
313921,2211,花情叶艺,43069,花情叶艺花馆,1180,5,18388862913、18388862913,1063898024,2984107947@qq.com,云南省曲靖市麒麟区,三冮大道康居瑞园3幢1单元03S号,124
264018,2211,太原鲜花配送,21831,太原鲜花配送,1269,5,18534615550,2737474100,918591680@qq.com,山西省太原市小店区,平阳路332号,124
418152,2211,天津爱满园鲜花销售有限公司,157245,天津爱满园鲜花销售有限公司,886,5,13043288906,1679688647,1679688647@qq.com,天津市北辰区,天津市北辰区,124
414652,2211,陈氏花行,144966,陈氏鲜花花行,1215,5,13816675845、13816675845,2197044893,2197044893@qq.com,上海市普陀区,灵石路1539号批发部40号,125
424460,2211,铃珑鲜花,173959,花铃珑花坊,1244,5,13647215240、17665318148,1632717665,1632717665@qq.com,广东省广州市海珠区,地铁沙园d出口600米,125
266211,22111,松滋市花之恋鲜花店,21086,18086360000,593,5,18086360000,2119895160,18086360000@189.cn,湖北省荆州市松滋市,民主大道2222,125
237653,2211,章丘七彩鲜花店,20842,章丘七彩鲜花店,1231,5,15550044405,386973843,386973843@qq.com,山东省济南市章丘市,人民医院西门对过永和豆浆往西走10米见路口往北,125
442043,2211,兰亭鲜花婚庆店,200160,15909274453,1186,5,13279597638、18717293150,244308317,,陕西省咸阳市秦都区,咸阳市玉泉路中段兰亭鲜花店,125
233911,2211,埖埖公子鲜花,12720,埖埖公子鲜花,1115,5,15843054565、13246677000,1016776951,1016776951@qq.com,吉林省长春市二道区,重庆路重庆胡同圈楼B区42号,125
367575,2211,小米花店，鲜花，盆栽，蛋糕,97467,13560578188,1236,5,13560578188、13680993681,627937091,,广东省汕尾市城区,奎山经贸市场北区218号,125
416503,2211,一心花艺,147927,一心花艺,1269,5,15334553392、18008388132,1973922759,1149632606@qq.com,重庆市北碚区,重庆市北碚区碚峡巷63号5单元1-6,125
303766,2211,海盐家馨鲜花,28107,海盐家馨鲜花,651,5,15024300679,894577158,1561493240@qq.com,浙江省嘉兴市海盐县,海滨东路66—7号,125
417122,2211,芊芊花店,150951,花仙妹,1239,5,13717367844,857785886,857785886@qq.com,广东省东莞市虎门镇,太宝路162号,125
310533,2211,爱花居重庆市上纯阳洞路店,35957,暖色春熙,1146,5,18875257673、17723091565,2695822079,928256472@qq.com,重庆市南岸区,江南大道23号附21号聚丰酒店停车场出入口对面花花世界,126
422877,2211,绍兴上虞鲜花,170300,偏门诗颖鲜花,1212,5,13615856240,361823475,361823475@qq.com,浙江省绍兴市越城区,府山街道亭山路26号,126
307552,222,花田喜艺,34297,福建三明花田喜艺,303,5,13666967323,1350470378,1350470378@qq.com,福建省三明市永安市,永安市永乐路186号（房管局楼下）,126
333457,2211,缘定今生鲜花婚庆,63149,缘定今生鲜花婚庆店,1232,5,13882629659、15082683483,1172063047,1172063047@qq.com,四川省广安市广安区,麻柳湾19——2号门市,126
437793,2211,天津伊朵鲜花,62318,花苑旗舰店,654,5,18522891497,3093063867,3093063867@qq.com,天津市西青区,中北镇曹庄花卉伊朵鲜花,126
425189,2211,小姐姐的花小店,175512,Htlg666,1195,5,15021889892、13641624938,,263108857@qq.com,上海市嘉定区,上海市嘉定区高台路1459号新城金郡,126
262818,2211,宜昌西陵区春天花坊鲜花蛋糕店,21977,yc春天花坊,906,5,18371738089、13217171848,1209050728,1209050728@qq.com,湖北省宜昌市西陵区,宜昌市西陵区cbd,126
325806,2211,15805918209_bpm的店铺,55039,诺之音,664,5,15805918209,2803894044,2803894044@qq.com,福建省厦门市思明区,思明松柏仙岳路连岳里62号,126
281539,2211,上海--花样花坊,20021,花样花坊,889,5,13585658427,1943056998,1943056998@qq.com,上海市嘉定区,上海市嘉定区清河路171号,126
422937,2211,15102077788电话,170428,15102077788,1088,5,13570396654、13622904265,965053339,1348161374@qq.com,广东省广州市番禺区,广州市番禺区厦滘(地铁站)厦滘(地铁站),126
418430,2211,简花.花艺,151156,文婧花房,1234,5,18026250644、18026250644,1406271479,1406271479@qq.com,广东省广州市海珠区,泰沙路28号金菜园超市一楼,127
331654,2211,上海市松江区溶溶月鲜花店,60887,13512133839,1271,5,13512133839,344030181,,上海市松江区,西林南路99弄28号,127
380641,2211,北京通州晨曦花坊,110722,北京通州晨曦花坊,1137,5,18611289776、18611289776,693985639,693985639@qq.com,北京市通州区,北京通州区永顺镇,127
292423,2211,鄞州深情密码花艺,10071,伊甸园花艺,1256,5,18395855262,2924525982,319289001@qq.com,浙江省宁波市鄞州区,宁波市鄞州区堇山中路22号东湖馨园堇山中路407号,127
234639,2211,花之盟开封豫燕鲜花,22098,开封豫燕鲜花,1080,5,15937830785、18637881685,454153248,kfyuyan@163.com,河南省开封市鼓楼区,晋安路2号3号,127
304898,2211,一花一世界888,29443,一花一世界888,953,5,17813200187、18611628885,1006382447,2383083868@qq.com,北京市西城区,西直门,127
312841,2211,鄂州市鲜花店,41827,13476473632,1181,5,13476473632、15972318016,,,湖北省鄂州市华容区,华容商场，正街附近,127
252813,2211,喀什花乐赢鲜花店,18349,花乐赢,882,5,13565653389,1045260582,1045260582@qq.com,新疆喀什地区喀什市,环疆山陆林楼下鲜花店,127
297839,2211,绿青时尚花艺,21175,绿青时尚花艺,1086,5,15396550259,273019320,273019320@qq.com,福建省泉州市晋江市,晋江青阳锦绣街80号,127
443154,2211,花栀语,202109,花栀语鲜花坊,1139,5,15121159357、15212841188,,1028147194@qq.com,上海市杨浦区,政立路,127
301850,2211,盘龙城艳丽花坊,25920,chenli0817,1126,5,15827458772、18186108483,,1149520442@qq.com,湖北省武汉市黄陂区,武汉市黄陂区盘龙城新天地,128
203887,2211,小徐花屋,2362,小徐,1222,5,15150167862,505617036,505617036@qq.com,江苏省苏州市姑苏区,桐泾北路135号,128
440345,2211,金佰合鲜花坊,196612,金佰合鲜花坊,1025,5,13999129762、18999993036,295194892,295194892@qq.com,新疆乌鲁木齐市沙依巴克区,新疆乌鲁木齐市沙区西山路18号南昌南路小区3栋地商2室,128
284870,2211,上海松江三和花艺婚庆礼仪,15038,32004856@qq.com,1005,5,13816659909、13661959314,32004856,32004856@qq.com,上海市松江区,上海市松江区新松江路1455号中信银行(上海松江支行),128
416761,2211,紫荆苑花艺,149069,紫荆苑花艺,1202,5,15301033126,309574854,33219092@qq.com,北京市昌平区,沙河地铁西侧,128
419659,2211,美淇花艺,162791,美淇花艺,1175,5,18218398038,80699628,80699628@qq.com,广东省佛山市禅城区,南庄镇杏头村杏市大道16号,128
209996,2211,吉林可心鲜花绿植蛋糕店,21625,吉林可心,236,5,13596246325、13041312722,1976413233,727841828@qq.com,吉林省吉林市船营区,北京路143号-32号,128
287633,2211,爱花居北京市民族园路店,14402,五彩缤纷花卉有限公司,1259,5,15201100769、13521332838,1061367576,chengzhuang1984@sina.cn,北京市朝阳区,常营丽景元应急救援边上鲜花店,128
301614,2211,爱花居张家港市泗杨路店,25615,苏州张家港珍爱花坊,1075,5,17701541130,2324969100,2061605972@qq.com,江苏省苏州市张家港市,江苏省苏州市张家港市杨舍镇泗杨路阳光社区南三门阳光社区-2号楼泗杨路66号(电信营业厅对面),128
426311,2211,薇儿薇花艺,177682,薇儿薇花艺,1223,5,15985532230、17685352230,112640943,112640943@qq.com,贵州省黔东南州凯里市,文化北路20号状元府商贸城106号门面,128
437625,2211,玫瑰与百合鲜花店,191340,玫瑰与百合鲜花店,1213,5,15869264178,3112807011,3112807011@qq.com,浙江省金华市永康市,东城街道金城路636号,129
235163,2211,伊春区百花园鲜花店,19275,伊春区百花园鲜花店,973,5,13089624662、13846607717,1015355086,1015355086@qq.com,黑龙江省伊春市,区普新街六号楼,129
303536,2211,花千谷鲜花店,27849,花千谷鲜花店,1152,5,13377112201,2950792561,huaqgu8890@163.com,广西省南宁市兴宁区,南宁花鸟市场,129
307521,2211,可馨缘花艺,34226,可馨缘花艺,869,5,18669738368,472395547,472395547@qq.com,山东省青岛市市北区,青岛科技街电子信息城利客来超市,129
424552,2211,文娇鲜花,174144,文强花艺,1114,5,18707573397、18707573397,2867300107,501883343@qq.com,广东省广州市荔湾区,广东省广州市荔湾区芳村大道西345号广州市芳村岭南花卉市场,129
441925,2211,深圳市宝安区新安鸿睿百货商行,199955,wangyili,1113,5,13147036668、13045890799,,675056543@qq.com,广东省深圳市宝安区,深圳市宝安区新安街道49区河东工业区滨海春城一楼,129
300289,2211,南桥蝶恋花鲜花店,24028,南桥小苏鲜花,1185,5,13585650594、15921436120,,1196331540@qq.com,上海市奉贤区,上海奉贤区南桥镇新建西路40号,129
418072,2211,十一爱情河南区,156980,十一爱情,790,5,15515530512,2173944217,416655070@qq.com,河南省郑州市惠济区,良库工舍1号库,129
421701,2211,北京麒麟鲜花速递,168020,花儿美鲜花店,906,5,13810509114,1242907170,1242907170@qq.com,北京市朝阳区,望京麒麟社2号楼,129
216676,2211,宁波诗情花艺,18956,宁波诗情花艺,844,5,13884462934、13738878504,2135165334,45692712@qq.com,浙江省宁波市鄞州区,宁波市江东区百丈东路2872号诗情花艺,129
240445,2211,深圳玫木传情花艺馆,22059,深圳玫木传情花艺馆,612,5,18666222506,26445761,26445761@qq.com,广东省深圳市龙华新区,福田区观澜坂田民治石岩龙华公园路390,130
332776,2211,雨泽花店,62272,雨泽花艺小周,1250,5,15602088218、13072268966,421070714,410770715@qq.com,天津市滨海新区,惠安里1栋底商(爱民里菜市场对面),130
199353,2211,北京花如伊鲜花,23321,花如伊,994,5,18210358001,1290698778,1290698778@qq.com,北京市朝阳区,朝阳，东城，西城均可送,130
422982,2211,遇见花馨鲜花,170514,爱之裳,1083,5,18254244410,961234339,2445604833@qq.com,山东省青岛市城阳区,山东省青岛市城阳区瑞阳路335号海都·汇府花秘鲜花,130
303139,2211,黄山水木清华花店,27414,黄山水木清华花店,1221,5,13345598571,2262847041,IENOVO0558@126.com,安徽省黄山市屯溪区,前园南路38-1号，电话:13345598571,130
289526,2211,合川喜悦花行,20116,合川喜悦花行,1120,5,17843953551、17843953551,1839925866,1839925866@qq.com,重庆市合川区,市合川区合办处交通街111号,130
422914,2211,火树林鲜花盆景,170376,火树林鲜花盆景,1190,5,13887983694,280590013,280590013@qq.com,云南省普洱市思茅区,俊宏誉园商铺2-12,130
309482,2211,满意花坊,37752,快乐满意花坊,1229,5,13232199365,772449889,772449889@qq.com,广东省茂名市茂南区,滨河北路,130
416045,2211,蕊阳花坊,146943,蕊阳花坊,1217,5,13312276500、13312277972,447099330,447099330@qq.com,贵州省贵阳市云岩区,黔春路二桥美博城A-D2栋,130
333953,2211,一号花铺,63824,一号花铺,1173,5,18850102474,3069236181,565945061@qq.com,福建省福州市闽侯县,闽候县上街镇 乾隆,130
347620,22111,芬儿花品行（婚庆花艺）,77513,芬儿花品行花店,1216,5,18268126386、13372517631,877101029,877101029@qq.com,浙江省杭州市下城区,文晖路284号,131
426040,2211,姐妹花艺轻奢馆,177178,姐妹花艺轻奢馆,1156,5,13623659553,736603294,736603294@qq.com,山西省太原市杏花岭区,府西街与桃园路十字路口往东200米路南,131
303627,2211,爱的花艺培训,27956,爱的花店,1197,5,13008000967、13293861616,189958069,189958069@qq.com,山西省运城市盐湖区,南风广场步行街北口正对面,131
460401,2211,诗晴鲜花店,221821,诗晴花艺鲜花店,988,5,15590583068、13159526373,1378965344,1378965344@qq.com,吉林省长春市南关区,长春市南关区大马路四道街,131
308064,2211,主角花艺,35228,主角花艺,203,5,15819907778,171570745,171570745@qq.com,广东省江门市蓬江区,白沙大道东四号柏丽酒店旁,131
421932,2211,花熊小店,168470,花熊小店,1152,5,13843185579、13069018405,,462398485@qq.com,吉林省长春市绿园区,汽车广场,131
419142,2211,春晓花艺,161056,花源鲜花店,1182,5,13375537758,59450638,59450638@qq.com,山东省东营市东营区,东营市东营区北一路730号万达广场(东营店)北一路万达广场万恋街88号,131
332335,2211,云清峰,61668,花无缺2017,1230,5,13724729473,1620133510,1620133510@qq.com,广东省广州市番禺区,广州市番禺区趣园南门长江数码花园长江数码花园3座158号,131
285681,2211,深圳市罗湖区依恋花店,20617,深圳罗湖依恋花店,1219,5,13682594912,2114258558,836715137@qq.com,广东省深圳市罗湖区,南湖街道东佳大厦1楼103铺,131
303102,2211,爱花居武汉市南湖大道财大店,27372,花香恋鲜花,1142,5,18071743545、18071743637,191561439,191561439@qq.com,湖北省武汉市洪山区,中南财经政法大学南湖校区茶山刘北苑市场1号门面,131
305074,2211,昆明奥唯斯花艺,29749,昆明奥唯斯花艺,1196,5,13987122040、13678735782,358566327,358566327@qq.com,云南省昆明市西山区,西福路南诏苑小区4栋6单元付一号商网,132
305191,2211,兴旺花艺,29903,普陀兴旺花艺,1162,5,18321901371、13681810962,1056939451,2754821984@qq.com,上海市普陀区,芝川路23号,132
419491,2211,maoming,162291,茂名花满楼,1150,5,15889823527、13326575996,33960299,33960299@qq.com,广东省茂名市茂南区,茂名市茂南区羊角村委南乡村茂名大道花满楼花店,132
332193,2211,江津川剧院老花店,61466,川剧院老花店,1189,5,13452443666,1963439463,1963439463@qq.com,重庆市江津区,老米市街58号（老川剧院好吃街口）,132
378591,2211,静轩花坊,108483,15952930880,1145,5,15952930880,1014111765,,江苏省镇江市句容市,华阳镇人民路物价局对面（葛仙路北口）,132
421618,2211,北京大兴心语鲜花店,167865,Huayuxianhua,1213,5,18510488756,1454223575,1454223575@qq.com,北京市大兴区,青云店镇第二中心小学南大红门完全小学,132
310150,2211,小王子花店,38671,小王子鲜花店,353,5,18127040901,2968744754,460447601@qq.com,广东省深圳市宝安区,西乡大道3003号,132
248761,2211,苍南龙港镇花落谁家鲜花店,20896,苍南花落谁家,1193,5,15868569327、15868569327,402611232,402611232@QQ.COM,浙江温州苍南县,龙港镇龙跃路548号,132
419599,2211,～传情花艺～,162628,刘红静,940,5,13658521752、15120282567,1807829348,1807829348@qq.com,贵州省遵义市仁怀市,贵州省遵义市仁怀市酒神路浪度家居,132
440116,2211,真情花艺,196170,Andy666,1134,5,18018767122、13793373953,529193648,529193648@qq.com,广东省深圳市龙岗区,如意路26号,132
415571,2211,爱花居赣州市南华大道店,146306,fanglan9012,1084,5,15079787251、15079787251,549836703,549836703@qq.com,江西省赣州市南康区,芙蓉新城南华大道121号店铺（城市广场杜可以粥铺对面）,133
443416,2211,奕曼花店,201789,haoming,839,5,13560373937、18665802281,278861209,278861209@qq.com,广东省广州市越秀区,瑶华路118号,133
251352,2211,刘姐花店,15020,13661619896,958,5,13661619896,3179053741,1343563711@qq.com,上海市黄浦区,鲁班路398号,133
297038,2211,大兴亦庄纳百川鲜花配送,22094,dxyznbcxhps,671,5,15010805460,2504724105,389871656@qq.com,北京市大兴区,北京市大兴区旧宫西大街153号,133
461060,2211,庆艺花行,222966,13916894629,1106,5,13916894629,1421187450,,上海市松江区,上海市松江区荣乐四村5号甲荣乐小区西林北路904号庆艺花行,133
418970,2211,花殿,160446,天津蝶恋花社,1104,5,13752209616,570377034,120075949@qq.com,天津市蓟县,新县医院北100米路西,133
418318,2211,爱花居绵阳市花荄镇店,157728,卉馨源花店,1016,5,17716842322、18780274003,1242582341,120151310@qq.com,四川省绵阳市安县,花荄镇圣果街,133
327501,2211,小米鲜花绿植盆景店的店铺,56734,小米鲜花绿植,1202,5,13777322853、13867579556,409576375,409576375@qq.com,浙江省绍兴市越城区,后墅润沁路13~15号（市公交公司边）,133
423118,2211,宜佳花艺,170806,电话15102077788,1108,5,18826263414、15102077788,935141210,1824673328@qq.com,广东省广州市海珠区,市二宫地铁站,133
276551,2211,郴州花仙子花艺馆,21066,花仙子花艺,1188,5,13873566322、18075512507,1006714073,wwu19851203@126.com,湖南省郴州市北湖区,香雪东路华宁花园39A1011号,133
462101,2211,时光花园,225383,15021343868,1138,5,15021343868,,,上海市松江区,松江区车墩镇影城路3号,134
311231,2211,万卉源026,40167,万卉源26店,1167,5,15321316769,1141844459,1141844459@qq.com,北京市房山区,良乡苏庄大街9号楼底商,134
292336,2211,惠州惠阳鲜花,15941,惠州惠阳鲜花,940,5,13286224503、13286224503,491837067,491837067@qq.com,广东省惠州市惠阳区,惠州市惠阳区南门西街1-9海岸物业淡水南门西街花佳商场旁边,134
438080,2211,四季鲜花,192255,四季鲜花，邹燕,1095,5,13540836306,154133414,154133414@qq.com,四川省内江市东兴区,内江市东兴区能力路221号,134
332929,2211,十里香,62267,馨馨花艺1,1148,5,18716613051,2300965445,2300965445@qq.com,重庆市合川区,三块石街95号,134
304787,2211,萍乡市秘密花园鲜花蛋糕店,29303,萍乡市秘密花园鲜花蛋糕店,1108,5,13707994962,771586218,771586218@qq.com,江西省萍乡市安源区,昭萍东路20号,134
286021,2211,爱花居哈尔滨市牌路大街店,18149,阿城挚爱花都鲜花店,975,5,13936237978、18249217973,838591399,838591399@qq.com,黑龙江哈尔滨阿城市,阿城区牌路大街254号,134
242776,2211,宁波象山县探春花艺,19495,928117,1056,5,13506689949、18057497509,475808765,475808765@qq.com,浙江省宁波市象山县,丹城靖南大街413号,134
417573,2211,初见鲜花屋,154634,初见鲜花屋,1170,5,18602356797、18602356797,370932617,370932617@qq.com,重庆市渝中区,重庆市渝中区人民路33号罗家院社区大溪沟街23号,134
442187,2211,遇见爱花店,200390,遇见爱花店,1082,5,15338885283、15815492792,531818573,531818573@qq.com,广东省深圳市福田区,石厦东村285号101,134
422491,2211,昆山花语奇萌,169564,昆山花语奇萌,836,5,18151120820、18151190820,1090345954,1090345954@163.com,江苏省苏州市昆山市,玉山镇 跃进小区4楼店4室,135
274027,2211,上海市长宁区尚品花艺,19629,上海尚品花艺,322,5,13162756926,294575454,294575454@qq.com,上海长宁区,玉屏南路49号,135
278497,221,乌海春宇鲜花,20128,春宇鲜花,931,5,13514738334,1443356436,1443356436@qq.com,内蒙古乌海市海勃湾区,海拉北路飞云宾馆楼下春宇鲜花店,135
419104,2211,保定市莲池区七彩花坊鲜花店,160907,七彩花坊park湾,1059,5,13931211530,1991721,1991721@qq.com,河北省保定市北市区,保定市北市区莲池区区长城北大街与七一路交叉口北行300米路东PARK湾长城北大街963号,135
250687,222,烟台178花店,21594,烟台178花店,145,5,13553106582、18562185881,345931753,sunyucheng5@126.com,山东省烟台市芝罘区,世学路121-1（鲁东大学东300米路北）,135
421662,2211,哆哆花艺,167938,哆哆花艺,1191,5,13865804825,473861076,511827250@qq.com,安徽省合肥市蜀山区,大铺头荷花东路,135
424601,2211,那些花儿花艺馆,170530,Hxb888,1099,5,15346266633、15239270553,1140953771,1140953771@qq.com,河南省鹤壁市淇滨区,华夏南路正阳广场125号,135
283853,2211,欣欣鲜花,21891,欣欣鲜花,967,5,15597004495、15110957552,2711157413,xinxin@151.com,青海省西宁市城东区,西宁市城东区乐都路21号（北磨尔园清真寺斜对面）,135
332421,2211,珠海开心花店,61793,爱情鸟鲜花蛋糕,1030,5,13392962392,1375376074,1375376074@qq.com,广东省珠海市香洲区,湾仔沙电脑城一楼,135
303495,2211,赣州鲜花店,27808,赣州鲜花店,1070,5,18970785117、18970784800,1129843504,1129843504@qq.com,江西省赣州市章贡区,东阳山路37-1号,135
309718,2211,百花仙子,38099,百花仙子,1183,5,13708101026、18280570033,1450110993,1450110993@qq.com,四川省德阳市中江县,北斗路65号,136
347462,2211,香韵花坊,77355,13588797002,1184,5,13588797002、13858151334,2603782874,,浙江省杭州市西湖区,杭州市西湖区之江国家旅游度假区转塘镇西南云溪香山-南区杭州市转塘街道云溪香山23幢5号商铺,136
303051,2211,宿州市陌上花开鲜花店,27314,陌上花开花艺馆,1144,5,18225576667,1292639010,1292639010@qq.com,安徽省宿州市埇桥区,宿州市埇桥区汴河中路126号宿州魏民医院-南门汴河中路118号陌上花开花艺,136
333556,2211,文青花房,63213,佳艺鲜花生活,1071,5,18677140225、18977987604,362670607,362670607@qq.com,广西省南宁市邕宁区,公曹路11号康岭花城26号楼B单元801号,136
298833,2211,浙江海盐阳光花坊,21801,海盐阳光花坊,1057,5,15024356773,2859746458,2859746458@qq.com,浙江嘉兴海盐县,勤俭南路河滨小区大门南50米,136
308074,2211,初见高端鲜花实体店,35241,初见鲜花实体店,709,5,18813148586、18813148586,2306018817,13717874401@qq.com,北京市朝阳区,北京市朝阳区西大望路3号院2号楼蓝堡国际中心-2座蓝堡国际3号院2号楼S-117花时间,136
209233,2211,海宁朵朵花店,15464,海宁朵朵花店,1074,5,18367329292,1443159124,1729490681@qq.com,浙江省嘉兴市海宁市,长埭路177-11号,136
302491,222,平平鲜花,26679,PPXH888,151,5,15807175358,2648267093,2648267093@qq.com,湖北省武汉市江汉区,清芬一路78号,136
414623,2211,爱花居贵阳市沙冲路店,144910,qxlijian,1173,5,18286102505、18885135578,269123504,459107725@qq.com,贵州省贵阳市南明区,花果园大街公园中路L2区,136
422758,2211,上海浦东新区梦缘花艺馆,170035,梦缘花艺馆,930,5,15900851335,775309067,775309067@qq.com,上海市浦东新区,康桥路1263号,136
291486,2211,青岛香丽舍花艺,17268,阳光花坊,1086,5,13145320913,342111215,342111215@qq.com,山东省青岛市黄岛区,武夷山路488号,137
442963,2211,诚顺花店鲜花花艺,201790,18661720799,1107,5,18661720799、13573819541,2595812417,,山东省青岛市市南区,青岛市市南区大尧三路三号,137
243556,2211,文山小剪刀花艺,19038,文山心心祝福花坊,934,5,15187148556,941458626,941458626@qq.com,云南省文山州文山县,环北路花鸟市场旁民师对面小剪刀花艺,137
262148,2211,淮南百合香花店,20455,淮南百合香,925,5,18955427267、18955427267,1535321281,1535321281@qq.com,安徽省淮南市田家庵区,龙湖南路3号,137
353929,2211,莆田市城厢区完美微笑鲜花店,83821,15080191119,1150,5,15080191119,923449411,,福建省莆田市城厢区,筱塘南街狮口巷1弄601,137
